CLASS_NAME	PERSON_FULL_NAME	BEGIN_HH_TIME	SECTION_END_DATE	AVAIL_SEAT	DAY_CODE	BLDG_CODE	BEGIN_MM_TIME	FK_CDI_INSTR_TYPE	FK_SPM_SPCL_MTG_CD	COUNT_ON_WAITLIST	END_HH_TIME	PRIMARY_INSTR_FLAG	LONG_DESC	END_MM_TIME	SECTION_START_DATE	STP_ENRLT_FLAG	SCTN_ENRLT_QTY	START_DATE	ROOM_CODE	SECTION_NUMBER	SECT_CODE	BEFORE_DESC	SCTN_CPCTY_QTY	FK_SST_SCTN_STATCD
MATH 20B	Staff	15	2018-03-16	196	6	LEDDN	0	LE	FI	0	17	 	                              	59	2018-01-08	N	0	2018-03-17	AUD  	926957	C00	 	196	NC	
MATH 20B	Knop, Aleksandr	15	2018-03-16	192	6	PCYNH	0	LE	FI	0	17	Y	                              	59	2018-01-08	N	0	2018-03-17	106  	926964	D00	 	192	NC	
MATH 20B	Curry, Sean N	20	2018-03-16	193	2	CENTR	0	LE	MI	0	21	Y	                              	20	2018-01-08	N	0	2018-01-30	101  	926939	A00	 	193	NC	
MATH 20B	Curry, Sean N	20	2018-03-16	193	2	CENTR	0	LE	MI	0	21	Y	                              	20	2018-01-08	N	0	2018-02-27	101  	926939	A00	 	193	NC	
MATH 20B	Eggers, John Dietrich	20	2018-03-16	200	2	GH   	0	LE	MI	0	21	Y	                              	20	2018-01-08	N	0	2018-01-30	242  	926946	B00	 	200	NC	
MATH 20B	Eggers, John Dietrich	20	2018-03-16	200	2	GH   	0	LE	MI	0	21	Y	                              	20	2018-01-08	N	0	2018-02-27	242  	926946	B00	 	200	NC	
MATH 20B	Staff	20	2018-03-16	196	2	PETER	0	LE	MI	0	21	 	                              	20	2018-01-08	N	0	2018-01-30	108  	926957	C00	 	196	NC	
MATH 20B	Staff	20	2018-03-16	196	2	PETER	0	LE	MI	0	21	 	                              	20	2018-01-08	N	0	2018-02-27	108  	926957	C00	 	196	NC	
MATH 20B	Knop, Aleksandr	20	2018-03-16	192	2	PETER	0	LE	MI	0	21	Y	                              	20	2018-01-08	N	0	2018-01-30	110  	926964	D00	 	192	NC	
MATH 20B	Knop, Aleksandr	20	2018-03-16	192	2	PETER	0	LE	MI	0	21	Y	                              	20	2018-01-08	N	0	2018-02-27	110  	926964	D00	 	192	NC	
MATH 20C	Bowers, Adam R.	20	2018-03-16	32	2	APM  	0	DI	  	0	20	Y	                              	50	2018-01-08	N	0	2018-01-08	5402 	926972	A01	 	32	AC	
MATH 20C	Bowers, Adam R.	21	2018-03-16	32	2	APM  	0	DI	  	0	21	Y	                              	50	2018-01-08	N	0	2018-01-08	5402 	926973	A02	 	32	AC	
MATH 20C	Bowers, Adam R.	17	2018-03-16	32	2	HSS  	0	DI	  	0	17	Y	                              	50	2018-01-08	N	0	2018-01-08	2321 	926974	A03	 	32	AC	
MATH 20C	Bowers, Adam R.	18	2018-03-16	32	2	HSS  	0	DI	  	0	18	Y	                              	50	2018-01-08	N	0	2018-01-08	2321 	926975	A04	 	32	AC	
MATH 20C	Bowers, Adam R.	19	2018-03-16	32	2	HSS  	0	DI	  	0	19	Y	                              	50	2018-01-08	N	0	2018-01-08	2321 	926976	A05	 	32	AC	
MATH 20C	Bowers, Adam R.	20	2018-03-16	32	2	HSS  	0	DI	  	0	20	Y	                              	50	2018-01-08	N	0	2018-01-08	2321 	926977	A06	 	32	AC	
MATH 20C	Snellman Jr., Robert Allen	8	2018-03-16	25	2	SOLIS	0	DI	  	0	8	Y	                              	50	2018-01-08	N	0	2018-01-08	109  	926979	B01	 	25	AC	
MATH 20C	Snellman Jr., Robert Allen	16	2018-03-16	24	2	APM  	0	DI	  	0	16	Y	                              	50	2018-01-08	N	0	2018-01-08	5402 	926980	B02	 	24	AC	
MATH 20C	Snellman Jr., Robert Allen	17	2018-03-16	24	2	APM  	0	DI	  	0	17	Y	                              	50	2018-01-08	N	0	2018-01-08	5402 	926981	B03	 	24	AC	
MATH 20C	Snellman Jr., Robert Allen	11	2018-03-16	24	2	SOLIS	0	DI	  	0	11	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	926982	B04	 	24	AC	
MATH 20C	Snellman Jr., Robert Allen	12	2018-03-16	24	2	SOLIS	0	DI	  	0	12	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	926983	B05	 	24	AC	
MATH 20C	Snellman Jr., Robert Allen	19	2018-03-16	24	2	WLH  	0	DI	  	0	19	Y	                              	50	2018-01-08	N	0	2018-01-08	2112 	926984	B06	 	24	AC	
MATH 20C	Bowers, Adam R.	20	2018-03-16	24	2	WLH  	0	DI	  	0	20	Y	                              	50	2018-01-08	N	0	2018-01-08	2112 	926985	B07	 	24	AC	
MATH 20C	Snellman Jr., Robert Allen	21	2018-03-16	24	2	WLH  	0	DI	  	0	21	Y	                              	50	2018-01-08	N	0	2018-01-08	2112 	926986	B08	 	24	AC	
MATH 20C	Stapleton, David John	13	2018-03-16	32	2	SOLIS	0	DI	  	0	13	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	926988	C01	 	32	AC	
MATH 20C	Stapleton, David John	14	2018-03-16	32	2	SOLIS	0	DI	  	0	14	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	926989	C02	 	32	AC	
MATH 20C	Stapleton, David John	15	2018-03-16	33	2	SOLIS	0	DI	  	0	15	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	926990	C03	 	33	AC	
MATH 20C	Stapleton, David John	16	2018-03-16	33	2	SOLIS	0	DI	  	0	16	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	926991	C04	 	33	AC	
MATH 20C	Stapleton, David John	17	2018-03-16	32	2	SOLIS	0	DI	  	0	17	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	926992	C05	 	32	AC	
MATH 20C	Stapleton, David John	18	2018-03-16	32	2	SOLIS	0	DI	  	0	18	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	926993	C06	 	32	AC	
MATH 20C	Tesler, Glenn	8	2018-03-16	32	2	TM102	0	DI	  	0	8	Y	                              	50	2018-01-08	N	0	2018-01-08	1    	926995	D01	 	32	AC	
MATH 20C	Tesler, Glenn	17	2018-03-16	32	2	TM102	0	DI	  	0	17	Y	                              	50	2018-01-08	N	0	2018-01-08	1    	926996	D02	 	32	AC	
MATH 20C	Tesler, Glenn	18	2018-03-16	33	2	TM102	0	DI	  	0	18	Y	                              	50	2018-01-08	N	0	2018-01-08	1    	926997	D03	 	33	AC	
MATH 20C	Tesler, Glenn	19	2018-03-16	33	2	TM102	0	DI	  	0	19	Y	                              	50	2018-01-08	N	0	2018-01-08	1    	926998	D04	 	33	AC	
MATH 20C	Tesler, Glenn	20	2018-03-16	33	2	TM102	0	DI	  	0	20	Y	                              	50	2018-01-08	N	0	2018-01-08	1    	926999	D05	 	33	AC	
MATH 20C	Tesler, Glenn	21	2018-03-16	33	2	TM102	0	DI	  	0	21	Y	                              	50	2018-01-08	N	0	2018-01-08	1    	927000	D06	 	33	AC	
MATH 20C	Chow, Bennett	8	2018-03-16	32	2	SOLIS	0	DI	  	0	8	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	927002	E01	 	32	AC	
MATH 20C	Chow, Bennett	17	2018-03-16	32	2	APM  	0	DI	  	0	17	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927003	E02	 	32	AC	
MATH 20C	Chow, Bennett	18	2018-03-16	33	2	APM  	0	DI	  	0	18	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927004	E03	 	33	AC	
MATH 20C	Chow, Bennett	19	2018-03-16	33	2	SOLIS	0	DI	  	0	19	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	927005	E04	 	33	AC	
MATH 20C	Chow, Bennett	20	2018-03-16	33	2	SOLIS	0	DI	  	0	20	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	927006	E05	 	33	AC	
MATH 20C	Chow, Bennett	21	2018-03-16	33	2	SOLIS	0	DI	  	0	21	Y	                              	50	2018-01-08	N	0	2018-01-08	111  	927007	E06	 	33	AC	
MATH 20C	Bowers, Adam R.	9	2018-03-16	192	135	CENTR	0	LE	  	0	9	Y	                              	50	2018-01-08	N	0	2018-01-08	115  	926971	A00	 	192	NC	
MATH 20C	Snellman Jr., Robert Allen	10	2018-03-16	193	135	PCYNH	0	LE	  	0	10	Y	                              	50	2018-01-08	N	0	2018-01-08	109  	926978	B00	 	193	NC	
MATH 20C	Stapleton, David John	13	2018-03-16	196	135	CENTR	0	LE	  	0	13	Y	                              	50	2018-01-08	N	0	2018-01-08	119  	926987	C00	 	196	NC	
MATH 20C	Tesler, Glenn	15	2018-03-16	196	135	CENTR	0	LE	  	0	15	Y	                              	50	2018-01-08	N	0	2018-01-08	115  	926994	D00	 	196	NC	
MATH 20C	Chow, Bennett	16	2018-03-16	196	135	CENTR	0	LE	  	0	16	Y	                              	50	2018-01-08	N	0	2018-01-08	115  	927001	E00	 	196	NC	
MATH 20C	Bowers, Adam R.	8	2018-03-16	192	3	CENTR	0	LE	FI	0	10	Y	                              	59	2018-01-08	N	0	2018-03-21	115  	926971	A00	 	192	NC	
MATH 20C	Snellman Jr., Robert Allen	8	2018-03-16	193	5	PCYNH	0	LE	FI	0	10	Y	                              	59	2018-01-08	N	0	2018-03-23	109  	926978	B00	 	193	NC	
MATH 20C	Stapleton, David John	11	2018-03-16	196	5	CENTR	30	LE	FI	0	14	Y	                              	29	2018-01-08	N	0	2018-03-23	119  	926987	C00	 	196	NC	
MATH 20C	Tesler, Glenn	15	2018-03-16	196	3	CENTR	0	LE	FI	0	17	Y	                              	59	2018-01-08	N	0	2018-03-21	115  	926994	D00	 	196	NC	
MATH 20C	Chow, Bennett	15	2018-03-16	196	5	CENTR	0	LE	FI	0	17	Y	                              	59	2018-01-08	N	0	2018-03-23	115  	927001	E00	 	196	NC	
MATH 20D	Snellman Jr., Robert Allen	8	2018-03-16	32	2	WLH  	0	DI	  	0	8	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927009	A01	 	32	AC	
MATH 20D	Snellman Jr., Robert Allen	9	2018-03-16	32	2	WLH  	0	DI	  	0	9	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927010	A02	 	32	AC	
MATH 20D	Snellman Jr., Robert Allen	10	2018-03-16	32	2	WLH  	0	DI	  	0	10	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927011	A03	 	32	AC	
MATH 20D	Snellman Jr., Robert Allen	11	2018-03-16	32	2	WLH  	0	DI	  	0	11	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927012	A04	 	32	AC	
MATH 20D	Snellman Jr., Robert Allen	12	2018-03-16	32	2	WLH  	0	DI	  	0	12	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927013	A05	 	32	AC	
MATH 20D	Snellman Jr., Robert Allen	13	2018-03-16	32	2	WLH  	0	DI	  	0	13	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927014	A06	 	32	AC	
MATH 20D	Staff	14	2018-03-16	32	2	WLH  	0	DI	  	0	14	 	                              	50	2018-01-08	N	0	2018-01-08	2208 	927022	B01	 	32	AC	
MATH 20D	Staff	15	2018-03-16	32	2	WLH  	0	DI	  	0	15	 	                              	50	2018-01-08	N	0	2018-01-08	2208 	927023	B02	 	32	AC	
MATH 20D	Staff	16	2018-03-16	32	2	WLH  	0	DI	  	0	16	 	                              	50	2018-01-08	N	0	2018-01-08	2208 	927024	B03	 	32	AC	
MATH 20D	Staff	17	2018-03-16	32	2	WLH  	0	DI	  	0	17	 	                              	50	2018-01-08	N	0	2018-01-08	2208 	927025	B04	 	32	AC	
MATH 20D	Staff	18	2018-03-16	32	2	WLH  	0	DI	  	0	18	 	                              	50	2018-01-08	N	0	2018-01-08	2208 	927026	B05	 	32	AC	
MATH 20D	Staff	19	2018-03-16	32	2	WLH  	0	DI	  	0	19	 	                              	50	2018-01-08	N	0	2018-01-08	2208 	927027	B06	 	32	AC	
MATH 20D	Ben-Ezra, David El-Chai	8	2018-03-16	35	2	WLH  	0	DI	  	0	8	Y	                              	50	2018-01-08	N	0	2018-01-08	2209 	927035	C01	 	35	AC	
MATH 20D	Ben-Ezra, David El-Chai	9	2018-03-16	35	2	WLH  	0	DI	  	0	9	Y	                              	50	2018-01-08	N	0	2018-01-08	2209 	927036	C02	 	35	AC	
MATH 20D	Ben-Ezra, David El-Chai	10	2018-03-16	35	2	WLH  	0	DI	  	0	10	Y	                              	50	2018-01-08	N	0	2018-01-08	2209 	927037	C03	 	35	AC	
MATH 20D	Ben-Ezra, David El-Chai	11	2018-03-16	35	2	WLH  	0	DI	  	0	11	Y	                              	50	2018-01-08	N	0	2018-01-08	2209 	927038	C04	 	35	AC	
MATH 20D	Ben-Ezra, David El-Chai	12	2018-03-16	35	2	WLH  	0	DI	  	0	12	Y	                              	50	2018-01-08	N	0	2018-01-08	2209 	927039	C05	 	35	AC	
MATH 20D	Ben-Ezra, David El-Chai	13	2018-03-16	35	2	WLH  	0	DI	  	0	13	Y	                              	50	2018-01-08	N	0	2018-01-08	2209 	927040	C06	 	35	AC	
MATH 20D	Ben-Ezra, David El-Chai	14	2018-03-16	35	2	WLH  	0	DI	  	0	14	Y	                              	50	2018-01-08	N	0	2018-01-08	2209 	927041	C07	 	35	AC	
MATH 20D	Ben-Ezra, David El-Chai	15	2018-03-16	35	2	WLH  	0	DI	  	0	15	Y	                              	50	2018-01-08	N	0	2018-01-08	2209 	927042	C08	 	35	AC	
MATH 20D	Staff	16	2018-03-16	32	2	WLH  	0	DI	  	0	16	 	                              	50	2018-01-08	N	0	2018-01-08	2209 	927053	D01	 	32	AC	
MATH 20D	Staff	17	2018-03-16	32	2	WLH  	0	DI	  	0	17	 	                              	50	2018-01-08	N	0	2018-01-08	2209 	927054	D02	 	32	AC	
MATH 20D	Staff	18	2018-03-16	32	2	WLH  	0	DI	  	0	18	 	                              	50	2018-01-08	N	0	2018-01-08	2209 	927055	D03	 	32	AC	
MATH 20D	Staff	19	2018-03-16	32	2	WLH  	0	DI	  	0	19	 	                              	50	2018-01-08	N	0	2018-01-08	2209 	927056	D04	 	32	AC	
MATH 20D	Staff	20	2018-03-16	32	2	WLH  	0	DI	  	0	20	 	                              	50	2018-01-08	N	0	2018-01-08	2209 	927057	D05	 	32	AC	
MATH 20D	Staff	21	2018-03-16	32	2	WLH  	0	DI	  	0	21	 	                              	50	2018-01-08	N	0	2018-01-08	2209 	927058	D06	 	32	AC	
MATH 20D	Snellman Jr., Robert Allen	9	2018-03-16	192	135	PCYNH	0	LE	  	0	9	Y	                              	50	2018-01-08	N	0	2018-01-08	109  	927008	A00	 	192	NC	
MATH 20D	Snellman Jr., Robert Allen	8	2018-03-16	0	4	APM  	0	LA	  	0	8	Y	                              	50	2018-01-08	N	0	2018-01-08	B432 	927015	A50	 	0	NC	
MATH 20D	Snellman Jr., Robert Allen	9	2018-03-16	0	4	APM  	0	LA	  	0	9	Y	                              	50	2018-01-08	N	0	2018-01-08	B432 	927016	A51	 	0	NC	
MATH 20D	Snellman Jr., Robert Allen	10	2018-03-16	0	4	APM  	0	LA	  	0	10	Y	                              	50	2018-01-08	N	0	2018-01-08	B432 	927017	A52	 	0	NC	
MATH 20D	Snellman Jr., Robert Allen	11	2018-03-16	0	4	APM  	0	LA	  	0	11	Y	                              	50	2018-01-08	N	0	2018-01-08	B432 	927018	A53	 	0	NC	
MATH 20D	Snellman Jr., Robert Allen	12	2018-03-16	0	4	APM  	0	LA	  	0	12	Y	                              	50	2018-01-08	N	0	2018-01-08	B432 	927019	A54	 	0	NC	
MATH 20D	Snellman Jr., Robert Allen	13	2018-03-16	0	4	APM  	0	LA	  	0	13	Y	                              	50	2018-01-08	N	0	2018-01-08	B432 	927020	A55	 	0	NC	
MATH 20D	Staff	11	2018-03-16	196	135	CENTR	0	LE	  	0	11	 	                              	50	2018-01-08	N	0	2018-01-08	115  	927021	B00	 	196	NC	
MATH 20D	Staff	14	2018-03-16	0	4	APM  	0	LA	  	0	14	 	                              	50	2018-01-08	N	0	2018-01-08	B432 	927028	B50	 	0	NC	
MATH 20D	Staff	15	2018-03-16	0	4	APM  	0	LA	  	0	15	 	                              	50	2018-01-08	N	0	2018-01-08	B432 	927029	B51	 	0	NC	
MATH 20D	Staff	16	2018-03-16	0	4	APM  	0	LA	  	0	16	 	                              	50	2018-01-08	N	0	2018-01-08	B432 	927030	B52	 	0	NC	
MATH 20D	Staff	17	2018-03-16	0	4	APM  	0	LA	  	0	17	 	                              	50	2018-01-08	N	0	2018-01-08	B432 	927031	B53	 	0	NC	
MATH 20D	Staff	18	2018-03-16	0	4	APM  	0	LA	  	0	18	 	                              	50	2018-01-08	N	0	2018-01-08	B432 	927032	B54	 	0	NC	
MATH 20D	Staff	19	2018-03-16	0	4	APM  	0	LA	  	0	19	 	                              	50	2018-01-08	N	0	2018-01-08	B432 	927033	B55	 	0	NC	
MATH 20D	Ben-Ezra, David El-Chai	15	2018-03-16	295	135	CENTR	0	LE	  	0	15	Y	                              	50	2018-01-08	N	0	2018-01-08	101  	927034	C00	 	295	NC	
MATH 20D	Ben-Ezra, David El-Chai	8	2018-03-16	0	4	APM  	0	LA	  	0	8	Y	                              	50	2018-01-08	N	0	2018-01-08	B349 	927043	C50	 	0	NC	
MATH 20D	Ben-Ezra, David El-Chai	9	2018-03-16	0	4	APM  	0	LA	  	0	9	Y	                              	50	2018-01-08	N	0	2018-01-08	B349 	927044	C51	 	0	NC	
MATH 20D	Ben-Ezra, David El-Chai	10	2018-03-16	0	4	APM  	0	LA	  	0	10	Y	                              	50	2018-01-08	N	0	2018-01-08	B349 	927045	C52	 	0	NC	
MATH 20D	Ben-Ezra, David El-Chai	11	2018-03-16	0	4	APM  	0	LA	  	0	11	Y	                              	50	2018-01-08	N	0	2018-01-08	B349 	927046	C53	 	0	NC	
MATH 20D	Ben-Ezra, David El-Chai	12	2018-03-16	0	4	APM  	0	LA	  	0	12	Y	                              	50	2018-01-08	N	0	2018-01-08	B349 	927047	C54	 	0	NC	
MATH 20D	Ben-Ezra, David El-Chai	13	2018-03-16	0	4	APM  	0	LA	  	0	13	Y	                              	50	2018-01-08	N	0	2018-01-08	B349 	927048	C55	 	0	NC	
MATH 20D	Ben-Ezra, David El-Chai	14	2018-03-16	0	4	APM  	0	LA	  	0	14	Y	                              	50	2018-01-08	N	0	2018-01-08	B349 	927049	C56	 	0	NC	
MATH 20D	Ben-Ezra, David El-Chai	15	2018-03-16	0	4	APM  	0	LA	  	0	15	Y	                              	50	2018-01-08	N	0	2018-01-08	B349 	927050	C57	 	0	NC	
MATH 20D	Staff	17	2018-03-16	196	135	CENTR	0	LE	  	0	17	 	                              	50	2018-01-08	N	0	2018-01-08	115  	927052	D00	 	196	NC	
MATH 20D	Staff	16	2018-03-16	0	4	APM  	0	LA	  	0	16	 	                              	50	2018-01-08	N	0	2018-01-08	B349 	927059	D50	 	0	NC	
MATH 20D	Staff	17	2018-03-16	0	4	APM  	0	LA	  	0	17	 	                              	50	2018-01-08	N	0	2018-01-08	B349 	927060	D51	 	0	NC	
MATH 20D	Staff	18	2018-03-16	0	4	APM  	0	LA	  	0	18	 	                              	50	2018-01-08	N	0	2018-01-08	B349 	927061	D52	 	0	NC	
MATH 20D	Staff	19	2018-03-16	0	4	APM  	0	LA	  	0	19	 	                              	50	2018-01-08	N	0	2018-01-08	B349 	927062	D53	 	0	NC	
MATH 20D	Staff	20	2018-03-16	0	4	APM  	0	LA	  	0	20	 	                              	50	2018-01-08	N	0	2018-01-08	B349 	927063	D54	 	0	NC	
MATH 20D	Staff	21	2018-03-16	0	4	APM  	0	LA	  	0	21	 	                              	50	2018-01-08	N	0	2018-01-08	B349 	927064	D55	 	0	NC	
MATH 20D	Snellman Jr., Robert Allen	8	2018-03-16	192	3	PCYNH	0	LE	FI	0	10	Y	                              	59	2018-01-08	N	0	2018-03-21	109  	927008	A00	 	192	NC	
MATH 20D	Staff	11	2018-03-16	196	1	CENTR	30	LE	FI	0	14	 	                              	29	2018-01-08	N	0	2018-03-19	115  	927021	B00	 	196	NC	
MATH 20D	Ben-Ezra, David El-Chai	15	2018-03-16	295	3	CENTR	0	LE	FI	0	17	Y	                              	59	2018-01-08	N	0	2018-03-21	101  	927034	C00	 	295	NC	
MATH 20D	Staff	19	2018-03-16	196	1	CENTR	0	LE	FI	0	21	 	                              	59	2018-01-08	N	0	2018-03-19	115  	927052	D00	 	196	NC	
MATH 20E	Buskin, Nikolay	8	2018-03-16	32	3	APM  	0	DI	  	0	8	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927066	A01	 	32	AC	
MATH 20E	Buskin, Nikolay	9	2018-03-16	32	3	APM  	0	DI	  	0	9	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927067	A02	 	32	AC	
MATH 20E	Buskin, Nikolay	11	2018-03-16	32	3	APM  	0	DI	  	0	11	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927068	A03	 	32	AC	
MATH 20E	Buskin, Nikolay	12	2018-03-16	32	3	APM  	0	DI	  	0	12	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927069	A04	 	32	AC	
MATH 20E	Sterbenz, Jacob	15	2018-03-16	32	3	APM  	0	DI	  	0	15	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927071	B01	 	32	AC	
MATH 20E	Sterbenz, Jacob	16	2018-03-16	32	3	APM  	0	DI	  	0	16	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927072	B02	 	32	AC	
MATH 20E	Sterbenz, Jacob	17	2018-03-16	32	3	APM  	0	DI	  	0	17	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927073	B03	 	32	AC	
MATH 20E	Sterbenz, Jacob	18	2018-03-16	32	3	APM  	0	DI	  	0	18	Y	                              	50	2018-01-08	N	0	2018-01-08	2301 	927074	B04	 	32	AC	
MATH 20E	Aamari, Eddie	16	2018-03-16	32	3	SOLIS	0	DI	  	0	16	Y	                              	50	2018-01-08	N	0	2018-01-08	109  	927078	C01	 	32	AC	
MATH 20E	Aamari, Eddie	17	2018-03-16	32	3	WLH  	0	DI	  	0	17	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927079	C02	 	32	AC	
MATH 20E	Aamari, Eddie	18	2018-03-16	32	3	WLH  	0	DI	  	0	18	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927080	C03	 	32	AC	
MATH 20E	Aamari, Eddie	19	2018-03-16	32	3	WLH  	0	DI	  	0	19	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927081	C04	 	32	AC	
MATH 20E	Aamari, Eddie	20	2018-03-16	32	3	WLH  	0	DI	  	0	20	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927082	C05	 	32	AC	
MATH 20E	Aamari, Eddie	21	2018-03-16	32	3	WLH  	0	DI	  	0	21	Y	                              	50	2018-01-08	N	0	2018-01-08	2208 	927083	C06	 	32	AC	
MATH 20E	Buskin, Nikolay	11	2018-03-16	145	135	HSS  	0	LE	  	0	11	Y	                              	50	2018-01-08	N	0	2018-01-08	1330 	927065	A00	 	145	NC	
MATH 20E	Sterbenz, Jacob	12	2018-03-16	145	24	HSS  	30	LE	  	0	13	Y	                              	50	2018-01-08	N	0	2018-01-08	1330 	927070	B00	 	145	NC	
MATH 20E	Aamari, Eddie	15	2018-03-16	192	24	PCYNH	30	LE	  	0	16	Y	                              	50	2018-01-08	N	0	2018-01-08	106  	927077	C00	 	192	NC	
MATH 20E	Buskin, Nikolay	11	2018-03-16	145	1	HSS  	30	LE	FI	0	14	Y	                              	29	2018-01-08	N	0	2018-03-19	1330 	927065	A00	 	145	NC	
MATH 20E	Sterbenz, Jacob	11	2018-03-16	145	2	HSS  	30	LE	FI	0	14	Y	                              	29	2018-01-08	N	0	2018-03-20	1330 	927070	B00	 	145	NC	
MATH 20E	Aamari, Eddie	15	2018-03-16	192	2	PCYNH	0	LE	FI	0	17	Y	                              	59	2018-01-08	N	0	2018-03-20	106  	927077	C00	 	192	NC	
MATH 243	Ioana, Adrian	0	2018-03-16	10	 	TBA	0	SE	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	927294	A00	 	10	AC	
MATH 248	Zlatos, Andrej	9	2018-03-16	10	2	APM  	40	SE	  	0	10	Y	                              	50	2018-01-08	N	0	2018-01-08	7421 	927295	A00	 	10	AC	
MATH 258	Ni, Lei	15	2018-03-16	10	3	APM  	0	SE	  	0	15	Y	                              	50	2018-01-08	N	0	2018-01-08	7421 	927297	A00	 	10	AC	
MATH 258	Pelayo, Alvaro	0	2018-03-16	10	 	TBA	0	SE	TBA	0	0	Y	                              	0	2018-01-08	N	0	 	TBA	927298	B00	 	10	AC	
MATH 269	Verstraete, Jacques Allan	16	2018-03-16	10	2	APM  	0	SE	  	0	17	Y	                              	50	2018-01-08	N	0	2018-01-08	7421 	927301	A00	 	10	AC	
MATH 277A	Leok, Melvin	12	2018-03-16	15	24	APM  	30	LE	  	0	13	Y	Geometric Mechanics           	50	2018-01-08	N	0	2018-01-08	5829 	927307	A00	 	15	AC	
MATH 277A	Leok, Melvin	11	2018-03-16	15	2	APM  	30	LE	FI	0	14	Y	Geometric Mechanics           	29	2018-01-08	N	0	2018-03-20	5829 	927307	A00	 	15	AC	
MATH 278A	Holst, Michael J	11	2018-03-16	10	2	APM  	0	SE	  	0	12	Y	                              	20	2018-01-08	N	0	2018-01-08	2402 	927308	A00	 	10	AC	
MATH 278B	Holst, Michael J	11	2018-03-16	10	4	APM  	0	SE	  	0	12	Y	                              	20	2018-01-08	N	0	2018-01-08	2402 	927309	A00	 	10	AC	
MATH 278C	Nie, Jiawang	16	2018-03-16	10	3	APM  	0	SE	  	0	16	Y	                              	50	2018-01-08	N	0	2018-01-08	5829 	927310	A00	 	10	AC	
MATH 288	Zheng, Tianyi	10	2018-03-16	10	4	APM  	0	SE	  	0	11	Y	                              	20	2018-01-08	N	0	2018-01-08	6402 	927315	A00	 	10	AC	
MATH 288	Bradic, Jelena	16	2018-03-16	10	1	APM  	0	SE	  	0	16	Y	                              	50	2018-01-08	N	0	2018-01-08	7218 	927316	B00	 	10	AC	
MATH 292	Roberts, Justin Deritter	10	2018-03-16	10	2	APM  	30	SE	  	0	11	Y	                              	50	2018-01-08	N	0	2018-01-08	7218 	927325	A00	 	10	AC	
